Observation time UTC,Data Source (station level pressure),Mean sea level pressure [Hpa],Station level pressure,Data Source (mean sea level pressure)
2018-05-31T04:00:00Z,H,1020.7,1012.7,H
2018-05-31T05:00:00Z,H,1021,1013,H
2018-05-31T06:00:00Z,H,1020.9,1012.9,H
2018-05-31T07:00:00Z,H,1021.2,1013.1,H
2018-05-31T08:00:00Z,H,1021.8,1013.7,H
2018-05-31T09:00:00Z,H,1021.9,1013.8,H
2018-05-31T10:00:00Z,H,1022.3,1014.2,H
2018-05-31T11:00:00Z,H,1022.4,1014.2,H
2018-05-31T12:00:00Z,H,1022.4,1014.2,H
2018-05-31T13:00:00Z,H,1022.3,1014.1,H
2018-05-31T14:00:00Z,H,1022.2,1014,H
2018-05-31T15:00:00Z,H,1022.1,1013.9,H
2018-05-31T16:00:00Z,H,1021.7,1013.4,H
2018-05-31T17:00:00Z,H,1021.6,1013.3,H
2018-05-31T18:00:00Z,H,1021.5,1013.2,H
2018-05-31T19:00:00Z,H,1022,1013.7,H
2018-05-31T20:00:00Z,H,1022.5,1014.2,H
2018-05-31T21:00:00Z,H,1023,1014.7,H
2018-05-31T22:00:00Z,H,1023,1014.8,H
2018-05-31T23:00:00Z,H,1022.4,1014.3,H
2018-06-01T00:00:00Z,H,1021.4,1013.4,H
2018-06-01T01:00:00Z,H,1020.6,1012.7,H
2018-06-01T02:00:00Z,H,1020,1012.1,H
2018-06-01T03:00:00Z,H,1019.6,1011.7,H
2018-06-01T04:00:00Z,H,1019.5,1011.6,H
2018-06-01T05:00:00Z,H,1019.8,1011.9,H
2018-06-01T06:00:00Z,H,1020.2,1012.2,H
2018-06-01T07:00:00Z,H,1020.4,1012.4,H
2018-06-01T08:00:00Z,H,1020.4,1012.4,H
2018-06-01T09:00:00Z,H,1020.6,1012.6,H
2018-06-01T10:00:00Z,H,1020.6,1012.6,H
2018-06-01T11:00:00Z,H,1020.7,1012.7,H
2018-06-01T12:00:00Z,H,1020.4,1012.4,H
2018-06-01T13:00:00Z,H,1020.4,1012.4,H
2018-06-01T14:00:00Z,H,1019.9,1011.9,H
2018-06-01T15:00:00Z,H,1019,1011.1,H
2018-06-01T16:00:00Z,H,1018.6,1010.6,H
2018-06-01T17:00:00Z,H,1018.2,1010.3,H
2018-06-01T18:00:00Z,H,1018.7,1010.8,H
2018-06-01T19:00:00Z,H,1018.2,1010.3,H
2018-06-01T20:00:00Z,H,1018.1,1010.2,H
2018-06-01T21:00:00Z,H,1017.7,1009.8,H
2018-06-01T22:00:00Z,H,1017.7,1009.8,H
2018-06-01T23:00:00Z,H,1017.8,1009.9,H
2018-06-02T00:00:00Z,H,1016.9,1009,H
2018-06-02T01:00:00Z,H,1016.3,1008.4,H
2018-06-02T02:00:00Z,H,1015.8,1007.9,H
2018-06-02T03:00:00Z,H,1015.5,1007.5,H
2018-06-02T04:00:00Z,H,1015.4,1007.4,H
2018-06-02T05:00:00Z,H,1015,1007,H
2018-06-02T06:00:00Z,H,1013.5,1005.6,H
2018-06-02T07:00:00Z,H,1013.6,1005.7,H
2018-06-02T08:00:00Z,H,1013.2,1005.3,H
2018-06-02T09:00:00Z,H,1013.6,1005.7,H
2018-06-02T10:00:00Z,H,1013.1,1005.2,H
2018-06-02T11:00:00Z,H,1013,1005.1,H
2018-06-02T12:00:00Z,H,1012.9,1005,H
2018-06-02T13:00:00Z,H,1012.3,1004.4,H
2018-06-02T14:00:00Z,H,1011.9,1004,H
2018-06-02T15:00:00Z,H,1011.4,1003.5,H
2018-06-02T16:00:00Z,H,1010.4,1002.5,H
2018-06-02T17:00:00Z,H,1009.7,1001.8,H
2018-06-02T18:00:00Z,H,1009.8,1001.9,H
2018-06-02T19:00:00Z,H,1009.9,1002,H
2018-06-02T20:00:00Z,H,1009.7,1001.8,H
2018-06-02T21:00:00Z,H,1009.6,1001.7,H
2018-06-02T22:00:00Z,H,1009.5,1001.6,H
2018-06-02T23:00:00Z,H,1009.1,1001.2,H
2018-06-03T00:00:00Z,H,1008.1,1000.3,H
2018-06-03T01:00:00Z,H,1006.9,999.1,H
2018-06-03T02:00:00Z,H,1006.1,998.3,H
2018-06-03T03:00:00Z,H,1005.6,997.9,H
2018-06-03T04:00:00Z,H,1005.1,997.4,H
2018-06-03T05:00:00Z,H,1005,997.2,H
2018-06-03T06:00:00Z,H,1004.7,996.9,H
2018-06-03T07:00:00Z,H,1004.5,996.7,H
2018-06-03T08:00:00Z,H,1004.8,997,H
2018-06-03T09:00:00Z,H,1004.4,996.6,H
2018-06-03T10:00:00Z,H,1003.9,996.1,H
2018-06-03T11:00:00Z,H,1003.2,995.4,H
2018-06-03T12:00:00Z,H,1002.6,994.8,H
2018-06-03T13:00:00Z,H,1001.4,993.6,H
2018-06-03T14:00:00Z,H,1000.4,992.6,H
2018-06-03T15:00:00Z,H,999.8,992,H
2018-06-03T16:00:00Z,H,998.5,990.8,H
2018-06-03T17:00:00Z,H,997.8,990.1,H
2018-06-03T18:00:00Z,H,997.4,989.7,H
2018-06-03T19:00:00Z,H,996.5,988.8,H
2018-06-03T20:00:00Z,H,996.8,989.1,H
2018-06-03T21:00:00Z,H,996.4,988.7,H
2018-06-03T22:00:00Z,H,996.3,988.6,H
2018-06-03T23:00:00Z,H,996.3,988.6,H
2018-06-04T00:00:00Z,H,995.6,987.9,H
2018-06-04T01:00:00Z,H,994.7,987,H
2018-06-04T02:00:00Z,H,993.8,986.1,H
2018-06-04T03:00:00Z,H,992.9,985.2,H
2018-06-04T04:00:00Z,H,992.9,985.2,H
2018-06-04T05:00:00Z,H,992.9,985.2,H
2018-06-04T06:00:00Z,H,992.8,985.1,H
2018-06-04T07:00:00Z,H,993,985.2,H
2018-06-04T08:00:00Z,H,993.4,985.6,H
2018-06-04T09:00:00Z,H,993.9,986.1,H
2018-06-04T10:00:00Z,H,994,986.2,H
2018-06-04T11:00:00Z,H,994.4,986.6,H
2018-06-04T12:00:00Z,H,994.7,986.9,H
2018-06-04T13:00:00Z,H,994.9,987.1,H
2018-06-04T14:00:00Z,H,995.2,987.4,H
2018-06-04T15:00:00Z,H,995.8,988,H
2018-06-04T16:00:00Z,H,996,988.2,H
2018-06-04T17:00:00Z,H,996.7,988.9,H
2018-06-04T18:00:00Z,H,997.6,989.8,H
2018-06-04T19:00:00Z,H,998.9,991.1,H
2018-06-04T20:00:00Z,H,999.8,992,H
2018-06-04T21:00:00Z,H,1001.4,993.6,H
2018-06-04T22:00:00Z,H,1002.2,994.4,H
2018-06-04T23:00:00Z,H,1003.2,995.4,H
2018-06-05T00:00:00Z,H,1004,996.2,H
2018-06-05T01:00:00Z,H,1004.4,996.6,H
2018-06-05T02:00:00Z,H,1004.9,997.1,H
2018-06-05T03:00:00Z,H,1005.8,998,H
2018-06-05T04:00:00Z,H,1006.7,998.9,H
2018-06-05T05:00:00Z,H,1007.6,999.7,H
2018-06-05T06:00:00Z,H,1008.7,1000.8,H
2018-06-05T07:00:00Z,H,1009.4,1001.5,H
2018-06-05T08:00:00Z,H,1010.2,1002.3,H
2018-06-05T09:00:00Z,H,1010.6,1002.7,H
2018-06-05T10:00:00Z,H,1010.8,1002.9,H
2018-06-05T11:00:00Z,H,1011.4,1003.5,H
2018-06-05T12:00:00Z,H,1011.9,1004,H
2018-06-05T13:00:00Z,H,1012.5,1004.6,H
2018-06-05T14:00:00Z,H,1012.9,1005,H
2018-06-05T15:00:00Z,H,1012.9,1005,H
2018-06-05T16:00:00Z,H,1012.6,1004.7,H
2018-06-05T17:00:00Z,H,1012.8,1004.9,H
2018-06-05T18:00:00Z,H,1013.4,1005.4,H
2018-06-05T19:00:00Z,H,1013.4,1005.4,H
2018-06-05T20:00:00Z,H,1013.2,1005.2,H
2018-06-05T21:00:00Z,H,1013.2,1005.2,H
2018-06-05T22:00:00Z,H,1012.7,1004.8,H
2018-06-05T23:00:00Z,H,1013,1005,H
2018-06-06T00:00:00Z,H,1012.4,1004.4,H
2018-06-06T01:00:00Z,H,1012.5,1004.5,H
2018-06-06T02:00:00Z,H,1011.5,1003.5,H
2018-06-06T03:00:00Z,H,1010.8,1002.8,H
2018-06-06T04:00:00Z,H,1010.9,1002.9,H
2018-06-06T05:00:00Z,H,1010.6,1002.6,H
2018-06-06T06:00:00Z,H,1010.7,1002.7,H
2018-06-06T07:00:00Z,H,1011.1,1003.1,H
2018-06-06T08:00:00Z,H,1011.3,1003.2,H
2018-06-06T09:00:00Z,H,1011.7,1003.6,H
2018-06-06T10:00:00Z,H,1011.3,1003.2,H
2018-06-06T11:00:00Z,H,1010.9,1002.8,H
2018-06-06T12:00:00Z,H,1011.4,1003.3,H
2018-06-06T13:00:00Z,H,1011.6,1003.5,H
2018-06-06T14:00:00Z,H,1012.2,1004.1,H
2018-06-06T15:00:00Z,H,1012.6,1004.5,H
2018-06-06T16:00:00Z,H,1013.2,1005.1,H
2018-06-06T17:00:00Z,H,1014.5,1006.4,H
2018-06-06T18:00:00Z,H,1014.9,1006.8,H
2018-06-06T19:00:00Z,H,1015.7,1007.5,H
2018-06-06T20:00:00Z,H,1016.2,1008.1,H
2018-06-06T21:00:00Z,H,1016.3,1008.3,H
2018-06-06T22:00:00Z,H,1016.9,1008.9,H
2018-06-06T23:00:00Z,H,1017,1009,H
2018-06-07T00:00:00Z,H,1016.9,1008.9,H
2018-06-07T01:00:00Z,H,1016.5,1008.5,H
2018-06-07T02:00:00Z,H,1016.8,1008.8,H
2018-06-07T03:00:00Z,H,1017,1009,H
2018-06-07T04:00:00Z,H,1017.3,1009.3,H
2018-06-07T05:00:00Z,H,1017.9,1009.9,H
2018-06-07T06:00:00Z,H,1018.7,1010.6,H
2018-06-07T07:00:00Z,H,1018.9,1010.9,H
2018-06-07T08:00:00Z,H,1019.3,1011.3,H
2018-06-07T09:00:00Z,H,1019.7,1011.7,H
2018-06-07T10:00:00Z,H,1019.7,1011.7,H
2018-06-07T11:00:00Z,H,1019.9,1011.9,H
2018-06-07T12:00:00Z,H,1019.9,1011.9,H
2018-06-07T13:00:00Z,H,1020.2,1012.2,H
2018-06-07T14:00:00Z,H,1020.6,1012.6,H
2018-06-07T15:00:00Z,H,1020.7,1012.7,H
2018-06-07T16:00:00Z,H,1021,1013,H
2018-06-07T17:00:00Z,H,1021.2,1013.2,H
2018-06-07T18:00:00Z,H,1021.7,1013.6,H
2018-06-07T19:00:00Z,H,1022.5,1014.4,H
2018-06-07T20:00:00Z,H,1023.4,1015.3,H
2018-06-07T21:00:00Z,H,1024.4,1016.3,H
2018-06-07T22:00:00Z,H,1024.7,1016.7,H
2018-06-07T23:00:00Z,H,1024.7,1016.7,H
2018-06-08T00:00:00Z,H,1024.4,1016.4,H
2018-06-08T01:00:00Z,H,1024.2,1016.2,H
2018-06-08T02:00:00Z,H,1024.2,1016.2,H
2018-06-08T03:00:00Z,H,1024.2,1016.2,H
2018-06-08T04:00:00Z,H,1024.4,1016.4,H
2018-06-08T05:00:00Z,H,1024.7,1016.7,H
2018-06-08T06:00:00Z,H,1025.4,1017.3,H
2018-06-08T07:00:00Z,H,1026.4,1018.3,H
2018-06-08T08:00:00Z,H,1027.1,1019,H
2018-06-08T09:00:00Z,H,1027.6,1019.5,H
2018-06-08T10:00:00Z,H,1027.7,1019.5,H
2018-06-08T11:00:00Z,H,1027.4,1019.2,H
2018-06-08T12:00:00Z,H,1027.5,1019.3,H
2018-06-08T13:00:00Z,H,1027.8,1019.6,H
2018-06-08T14:00:00Z,H,1027.5,1019.3,H
2018-06-08T15:00:00Z,H,1027.2,1019,H
2018-06-08T16:00:00Z,H,1027.4,1019.1,H
2018-06-08T17:00:00Z,H,1027.4,1019.1,H
2018-06-08T18:00:00Z,H,1027.7,1019.4,H
2018-06-08T19:00:00Z,H,1027.9,1019.6,H
2018-06-08T20:00:00Z,H,1028.6,1020.3,H
2018-06-08T21:00:00Z,H,1028.9,1020.6,H
2018-06-08T22:00:00Z,H,1029.3,1021.1,H
2018-06-08T23:00:00Z,H,1028.9,1020.8,H
2018-06-09T00:00:00Z,H,1028.1,1020.1,H
2018-06-09T01:00:00Z,H,1026.8,1018.8,H
2018-06-09T02:00:00Z,H,1026.2,1018.3,H
2018-06-09T03:00:00Z,H,1026.1,1018.2,H
2018-06-09T04:00:00Z,H,1026,1018.1,H
2018-06-09T05:00:00Z,H,1026.3,1018.3,H
2018-06-09T06:00:00Z,H,1026.7,1018.6,H
2018-06-09T07:00:00Z,H,1027,1018.9,H
2018-06-09T08:00:00Z,H,1027,1018.9,H
2018-06-09T09:00:00Z,H,1026.9,1018.8,H
2018-06-09T10:00:00Z,H,1026.5,1018.4,H
2018-06-09T11:00:00Z,H,1026.4,1018.3,H
2018-06-09T12:00:00Z,H,1025.9,1017.8,H
2018-06-09T13:00:00Z,H,1025.7,1017.6,H
2018-06-09T14:00:00Z,H,1025.2,1017,H
2018-06-09T15:00:00Z,H,1024.7,1016.6,H
2018-06-09T16:00:00Z,H,1023.8,1015.7,H
2018-06-09T17:00:00Z,H,1023.9,1015.8,H
2018-06-09T18:00:00Z,H,1024,1015.9,H
2018-06-09T19:00:00Z,H,1024.1,1016,H
2018-06-09T20:00:00Z,H,1023.9,1015.8,H
2018-06-09T21:00:00Z,H,1023.8,1015.7,H
2018-06-09T22:00:00Z,H,1023.8,1015.7,H
2018-06-09T23:00:00Z,H,1023.4,1015.4,H
2018-06-10T00:00:00Z,H,1022.2,1014.2,H
2018-06-10T01:00:00Z,H,1020.9,1012.9,H
2018-06-10T02:00:00Z,H,1020.6,1012.6,H
2018-06-10T03:00:00Z,H,1020.1,1012.1,H
2018-06-10T04:00:00Z,H,1019.8,1011.8,H
2018-06-10T05:00:00Z,H,1019.8,1011.8,H
2018-06-10T06:00:00Z,H,1019.8,1011.8,H
2018-06-10T07:00:00Z,H,1019.9,1011.9,H
2018-06-10T08:00:00Z,H,1019.7,1011.7,H
2018-06-10T09:00:00Z,H,1019.4,1011.4,H
2018-06-10T10:00:00Z,H,1019,1011,H
2018-06-10T11:00:00Z,H,1018.5,1010.5,H
2018-06-10T12:00:00Z,H,1018.1,1010.1,H
2018-06-10T13:00:00Z,H,1017.4,1009.4,H
2018-06-10T14:00:00Z,H,1017,1009,H
2018-06-10T15:00:00Z,H,1016.2,1008.2,H
2018-06-10T16:00:00Z,H,1015.8,1007.8,H
2018-06-10T17:00:00Z,H,1015.4,1007.4,H
2018-06-10T18:00:00Z,H,1015.6,1007.6,H
2018-06-10T19:00:00Z,H,1015.5,1007.5,H
2018-06-10T20:00:00Z,H,1016,1008,H
2018-06-10T21:00:00Z,H,1016.1,1008.1,H
2018-06-10T22:00:00Z,H,1015.9,1007.9,H
2018-06-10T23:00:00Z,H,1015.7,1007.7,H
2018-06-11T00:00:00Z,H,1014.7,1006.7,H
2018-06-11T01:00:00Z,H,1013.8,1005.9,H
2018-06-11T02:00:00Z,H,1013.2,1005.3,H
2018-06-11T03:00:00Z,H,1012.7,1004.8,H
2018-06-11T04:00:00Z,H,1012.9,1005,H
2018-06-11T05:00:00Z,H,1012.8,1004.9,H
2018-06-11T06:00:00Z,H,1012.9,1004.9,H
2018-06-11T07:00:00Z,H,1013,1005,H
2018-06-11T08:00:00Z,H,1013.4,1005.4,H
2018-06-11T09:00:00Z,H,1013.2,1005.2,H
2018-06-11T10:00:00Z,H,1012.7,1004.7,H
2018-06-11T11:00:00Z,H,1012.1,1004.1,H
2018-06-11T12:00:00Z,H,1011.6,1003.7,H
2018-06-11T13:00:00Z,H,1010.8,1002.9,H
2018-06-11T14:00:00Z,H,1010.4,1002.5,H
2018-06-11T15:00:00Z,H,1009.8,1001.9,H
2018-06-11T16:00:00Z,H,1009.1,1001.2,H
2018-06-11T17:00:00Z,H,1008.5,1000.6,H
2018-06-11T18:00:00Z,H,1008.2,1000.3,H
2018-06-11T19:00:00Z,H,1008.7,1000.8,H
2018-06-11T20:00:00Z,H,1008.7,1000.8,H
2018-06-11T21:00:00Z,H,1008.9,1001,H
2018-06-11T22:00:00Z,H,1009,1001.1,H
2018-06-11T23:00:00Z,H,1008.9,1001,H
2018-06-12T00:00:00Z,H,1008.2,1000.3,H
2018-06-12T01:00:00Z,H,1007.4,999.6,H
2018-06-12T02:00:00Z,H,1006.8,999,H
2018-06-12T03:00:00Z,H,1006.9,999,H
2018-06-12T04:00:00Z,H,1007.2,999.3,H
2018-06-12T05:00:00Z,H,1007.1,999.2,H
2018-06-12T06:00:00Z,H,1007.5,999.6,H
2018-06-12T07:00:00Z,H,1007.7,999.8,H
2018-06-12T08:00:00Z,H,1008.1,1000.2,H
2018-06-12T09:00:00Z,H,1008.5,1000.6,H
2018-06-12T10:00:00Z,H,1008.7,1000.8,H
2018-06-12T11:00:00Z,H,1008.9,1001,H
2018-06-12T12:00:00Z,H,1009.2,1001.3,H
2018-06-12T13:00:00Z,H,1009.5,1001.6,H
2018-06-12T14:00:00Z,H,1009.9,1002,H
2018-06-12T15:00:00Z,H,1010.2,1002.3,H
2018-06-12T16:00:00Z,H,1010.1,1002.2,H
2018-06-12T17:00:00Z,H,1010.2,1002.3,H
2018-06-12T18:00:00Z,H,1010.8,1002.9,H
2018-06-12T19:00:00Z,H,1011.4,1003.5,H
2018-06-12T20:00:00Z,H,1012,1004.1,H
2018-06-12T21:00:00Z,H,1012.5,1004.6,H
2018-06-12T22:00:00Z,H,1013,1005.1,H
2018-06-12T23:00:00Z,H,1013.2,1005.3,H
2018-06-13T00:00:00Z,H,1012.6,1004.7,H
2018-06-13T01:00:00Z,H,1012.4,1004.5,H
2018-06-13T02:00:00Z,H,1012.2,1004.3,H
2018-06-13T03:00:00Z,H,1012.2,1004.3,H
2018-06-13T04:00:00Z,H,1012.4,1004.5,H
2018-06-13T05:00:00Z,H,1012.8,1004.9,H
2018-06-13T06:00:00Z,H,1013.6,1005.7,H
2018-06-13T07:00:00Z,H,1014.1,1006.1,H
2018-06-13T08:00:00Z,H,1014.7,1006.7,H
2018-06-13T09:00:00Z,H,1015.3,1007.3,H
2018-06-13T10:00:00Z,H,1015.6,1007.6,H
2018-06-13T11:00:00Z,H,1016.1,1008.1,H
2018-06-13T12:00:00Z,H,1016.3,1008.3,H
2018-06-13T13:00:00Z,H,1016.4,1008.4,H
2018-06-13T14:00:00Z,H,1016.5,1008.5,H
2018-06-13T15:00:00Z,H,1016.6,1008.6,H
2018-06-13T16:00:00Z,H,1016.4,1008.4,H
2018-06-13T17:00:00Z,H,1016.6,1008.6,H
2018-06-13T18:00:00Z,H,1017.2,1009.2,H
2018-06-13T19:00:00Z,H,1017.8,1009.8,H
2018-06-13T20:00:00Z,H,1018.3,1010.3,H
2018-06-13T21:00:00Z,H,1018.9,1010.9,H
2018-06-13T22:00:00Z,H,1019.4,1011.5,H
2018-06-13T23:00:00Z,H,1019.6,1011.7,H
2018-06-14T00:00:00Z,H,1019.3,1011.4,H
2018-06-14T01:00:00Z,H,1018.8,1010.9,H
2018-06-14T02:00:00Z,H,1018.8,1010.9,H
2018-06-14T03:00:00Z,H,1019,1011.1,H
2018-06-14T04:00:00Z,H,1018.9,1011,H
2018-06-14T05:00:00Z,H,1019.2,1011.2,H
2018-06-14T06:00:00Z,H,1019.8,1011.8,H
2018-06-14T07:00:00Z,H,1020.1,1012.1,H
2018-06-14T08:00:00Z,H,1020.5,1012.5,H
2018-06-14T09:00:00Z,H,1021,1012.9,H
2018-06-14T10:00:00Z,H,1021.2,1013.1,H
2018-06-14T11:00:00Z,H,1021.3,1013.2,H
2018-06-14T12:00:00Z,H,1020.8,1012.7,H
2018-06-14T13:00:00Z,H,1020.9,1012.8,H
2018-06-14T14:00:00Z,H,1020.6,1012.5,H
2018-06-14T15:00:00Z,H,1020.7,1012.6,H
2018-06-14T16:00:00Z,H,1020.5,1012.4,H
2018-06-14T17:00:00Z,H,1020.2,1012.1,H
2018-06-14T18:00:00Z,H,1020.2,1012.1,H
2018-06-14T19:00:00Z,H,1020.5,1012.4,H
2018-06-14T20:00:00Z,H,1020.6,1012.5,H
2018-06-14T21:00:00Z,H,1020.7,1012.7,H
2018-06-14T22:00:00Z,H,1021.2,1013.2,H
2018-06-14T23:00:00Z,H,1021,1013.1,H
2018-06-15T00:00:00Z,H,1020.1,1012.2,H
2018-06-15T01:00:00Z,H,1019.4,1011.5,H
2018-06-15T02:00:00Z,H,1018.8,1010.9,H
2018-06-15T03:00:00Z,H,1018.4,1010.6,H
2018-06-15T04:00:00Z,H,1018.4,1010.5,H
2018-06-15T05:00:00Z,H,1018.2,1010.3,H
2018-06-15T06:00:00Z,H,1018.3,1010.4,H
2018-06-15T07:00:00Z,H,1018.9,1011,H
2018-06-15T08:00:00Z,H,1019.1,1011.1,H
2018-06-15T09:00:00Z,H,1019.5,1011.5,H
2018-06-15T10:00:00Z,H,1019.4,1011.4,H
2018-06-15T11:00:00Z,H,1019.4,1011.4,H
2018-06-15T12:00:00Z,H,1019.4,1011.4,H
2018-06-15T13:00:00Z,H,1018.9,1010.9,H
2018-06-15T14:00:00Z,H,1018.6,1010.6,H
2018-06-15T15:00:00Z,H,1018.4,1010.4,H
2018-06-15T16:00:00Z,H,1018.2,1010.2,H
2018-06-15T17:00:00Z,H,1018.3,1010.3,H
2018-06-15T18:00:00Z,H,1018.2,1010.2,H
2018-06-15T19:00:00Z,H,1018.1,1010.1,H
2018-06-15T20:00:00Z,H,1018.2,1010.2,H
2018-06-15T21:00:00Z,H,1018.3,1010.3,H
2018-06-15T22:00:00Z,H,1018.1,1010.2,H
2018-06-15T23:00:00Z,H,1017.6,1009.7,H
2018-06-16T00:00:00Z,H,1016.6,1008.8,H
2018-06-16T01:00:00Z,H,1015.5,1007.7,H
2018-06-16T02:00:00Z,H,1014.7,1006.9,H
2018-06-16T03:00:00Z,H,1014.1,1006.3,H
2018-06-16T04:00:00Z,H,1013.9,1006.1,H
2018-06-16T05:00:00Z,H,1013.7,1005.9,H
2018-06-16T06:00:00Z,H,1013.9,1006,H
2018-06-16T07:00:00Z,H,1013.5,1005.6,H
2018-06-16T08:00:00Z,H,1014,1006.1,H
2018-06-16T09:00:00Z,H,1014,1006.1,H
2018-06-16T10:00:00Z,H,1013.9,1006,H
2018-06-16T11:00:00Z,H,1014,1006.1,H
2018-06-16T12:00:00Z,H,1014.3,1006.4,H
2018-06-16T13:00:00Z,H,1014.5,1006.6,H
2018-06-16T14:00:00Z,H,1014.8,1006.9,H
2018-06-16T15:00:00Z,H,1014.8,1006.9,H
2018-06-16T16:00:00Z,H,1014.7,1006.8,H
2018-06-16T17:00:00Z,H,1014.8,1006.9,H
2018-06-16T18:00:00Z,H,1015,1007.1,H
2018-06-16T19:00:00Z,H,1015.5,1007.5,H
2018-06-16T20:00:00Z,H,1015.7,1007.7,H
2018-06-16T21:00:00Z,H,1015.9,1008,H
2018-06-16T22:00:00Z,H,1016.1,1008.2,H
2018-06-16T23:00:00Z,H,1015.8,1007.9,H
2018-06-17T00:00:00Z,H,1015.1,1007.3,H
2018-06-17T01:00:00Z,H,1014.2,1006.4,H
2018-06-17T02:00:00Z,H,1013.6,1005.8,H
2018-06-17T03:00:00Z,H,1013.1,1005.3,H
2018-06-17T04:00:00Z,H,1013.1,1005.2,H
2018-06-17T05:00:00Z,H,1013.3,1005.4,H
2018-06-17T06:00:00Z,H,1013.6,1005.7,H
2018-06-17T07:00:00Z,H,1013.8,1005.9,H
2018-06-17T08:00:00Z,H,1013.6,1005.6,H
2018-06-17T09:00:00Z,H,1013.6,1005.6,H
2018-06-17T10:00:00Z,H,1013.4,1005.4,H
2018-06-17T11:00:00Z,H,1013.2,1005.2,H
2018-06-17T12:00:00Z,H,1012.4,1004.4,H
2018-06-17T13:00:00Z,H,1012.2,1004.2,H
2018-06-17T14:00:00Z,H,1012.1,1004.1,H
2018-06-17T15:00:00Z,H,1011.6,1003.6,H
2018-06-17T16:00:00Z,H,1010.6,1002.7,H
2018-06-17T17:00:00Z,H,1010.1,1002.1,H
2018-06-17T18:00:00Z,H,1009.4,1001.5,H
2018-06-17T19:00:00Z,H,1009,1001.1,H
2018-06-17T20:00:00Z,H,1008.9,1001,H
2018-06-17T21:00:00Z,H,1008.7,1000.8,H
2018-06-17T22:00:00Z,H,1008.5,1000.7,H
2018-06-17T23:00:00Z,H,1008.2,1000.4,H
2018-06-18T00:00:00Z,H,1007,999.2,H
2018-06-18T01:00:00Z,H,1006.3,998.6,H
2018-06-18T02:00:00Z,H,1005.9,998.1,H
2018-06-18T03:00:00Z,H,1005.7,997.9,H
2018-06-18T04:00:00Z,H,1006.5,998.7,H
2018-06-18T05:00:00Z,H,1006.8,999,H
2018-06-18T06:00:00Z,H,1007.3,999.5,H
2018-06-18T07:00:00Z,H,1007.6,999.8,H
2018-06-18T08:00:00Z,H,1008,1000.2,H
2018-06-18T09:00:00Z,H,1007.9,1000.1,H
2018-06-18T10:00:00Z,H,1008.5,1000.6,H
2018-06-18T11:00:00Z,H,1008.7,1000.8,H
2018-06-18T12:00:00Z,H,1009,1001.1,H
2018-06-18T13:00:00Z,H,1009.3,1001.4,H
2018-06-18T14:00:00Z,H,1009.4,1001.5,H
2018-06-18T15:00:00Z,H,1009.5,1001.6,H
2018-06-18T16:00:00Z,H,1009.6,1001.7,H
2018-06-18T17:00:00Z,H,1009.5,1001.6,H
2018-06-18T18:00:00Z,H,1009.8,1001.9,H
2018-06-18T19:00:00Z,H,1010.4,1002.5,H
2018-06-18T20:00:00Z,H,1010.8,1002.9,H
2018-06-18T21:00:00Z,H,1011.1,1003.2,H
2018-06-18T22:00:00Z,H,1011.1,1003.2,H
2018-06-18T23:00:00Z,H,1011.1,1003.2,H
2018-06-19T00:00:00Z,H,1010.8,1002.9,H
2018-06-19T01:00:00Z,H,1010.1,1002.3,H
2018-06-19T02:00:00Z,H,1009.6,1001.8,H
2018-06-19T03:00:00Z,H,1009.2,1001.4,H
2018-06-19T04:00:00Z,H,1009.8,1002,H
2018-06-19T05:00:00Z,H,1010,1002.1,H
2018-06-19T06:00:00Z,H,1010.2,1002.3,H
2018-06-19T07:00:00Z,H,1011.1,1003.2,H
2018-06-19T08:00:00Z,H,1011.5,1003.6,H
2018-06-19T09:00:00Z,H,1012.4,1004.4,H
2018-06-19T10:00:00Z,H,1012.4,1004.4,H
2018-06-19T11:00:00Z,H,1012.7,1004.7,H
2018-06-19T12:00:00Z,H,1012.7,1004.8,H
2018-06-19T13:00:00Z,H,1012.1,1004.1,H
2018-06-19T14:00:00Z,H,1012,1004,H
2018-06-19T15:00:00Z,H,1011.7,1003.7,H
2018-06-19T16:00:00Z,H,1011.2,1003.3,H
2018-06-19T17:00:00Z,H,1011.6,1003.7,H
2018-06-19T18:00:00Z,H,1011.8,1003.9,H
2018-06-19T19:00:00Z,H,1012.3,1004.4,H
2018-06-19T20:00:00Z,H,1013.2,1005.2,H
2018-06-19T21:00:00Z,H,1013.3,1005.3,H
2018-06-19T22:00:00Z,H,1013.6,1005.6,H
2018-06-19T23:00:00Z,H,1013.2,1005.2,H
2018-06-20T00:00:00Z,H,1012.8,1004.8,H
2018-06-20T01:00:00Z,H,1012.1,1004.1,H
2018-06-20T02:00:00Z,H,1011.7,1003.7,H
2018-06-20T03:00:00Z,H,1011.3,1003.4,H
2018-06-20T04:00:00Z,H,1011.2,1003.2,H
2018-06-20T05:00:00Z,H,1011.8,1003.8,H
2018-06-20T06:00:00Z,H,1011.6,1003.6,H
2018-06-20T07:00:00Z,H,1011.6,1003.6,H
2018-06-20T08:00:00Z,H,1011.6,1003.6,H
2018-06-20T09:00:00Z,H,1010.9,1002.9,H
2018-06-20T10:00:00Z,H,1010.5,1002.5,H
2018-06-20T11:00:00Z,H,1010,1002,H
2018-06-20T12:00:00Z,H,1009.1,1001.2,H
2018-06-20T13:00:00Z,H,1009.3,1001.3,H
